location,month,season,temp_max,temp_min,temp_avg,humidity,pressure,wind_speed,dew_point,rain_3days_ago,rain_2days_ago,rain_1day_ago,day_of_year,day_of_week,is_weekend,temp_range,temp_dew_diff,rain_history_sum,wind_direction_sin,wind_direction_cos
Khon_Kaen,7,Rainy,28.9,22.2,25.5,79.9,1009.1,6.4,16.0,1,1,1,186,3,0,6.699999999999999,6.199999999999999,3,0.7071067811865476,0.7071067811865476
Hat_Yai,10,Rainy,32.7,21.8,27.3,95.0,1009.1,13.7,21.8,1,1,1,276,2,0,10.900000000000002,0.0,3,-0.7071067811865475,-0.7071067811865477
Hat_Yai,12,Winter,27.6,20.1,23.9,84.0,1010.5,12.7,20.1,1,1,1,362,4,0,7.5,0.0,3,-1.0,-1.8369701987210297e-16
Khon_Kaen,12,Winter,30.0,22.2,26.1,75.2,1001.7,7.3,19.5,1,0,0,355,4,0,7.800000000000001,2.6999999999999993,1,1.0,6.123233995736766e-17
Hat_Yai,10,Rainy,33.6,23.6,28.6,95.0,1006.2,14.9,23.6,1,1,1,299,4,0,10.0,0.0,3,0.7071067811865476,-0.7071067811865475
Chiang_Mai,3,Summer,34.7,20.9,27.8,50.7,1000.7,4.1,14.9,0,1,0,71,0,0,13.800000000000004,5.999999999999998,1,0.7071067811865476,-0.7071067811865475
Bangkok,9,Rainy,29.062025316455696,24.9,26.7,73.5,1011.0,8.3,20.95126903553299,1,1,1,254,1,0,4.162025316455697,3.948730964467007,3,,
Khon_Kaen,8,Rainy,32.5,19.0,25.7,94.3,1001.4,7.085411140583554,18.737903225806452,1,1,1,218,0,0,13.5,0.26209677419354804,3,1.0,6.123233995736766e-17
Phuket,10,Rainy,30.1,23.1,26.6,95.0,1009.3,15.7,23.1,1,1,1,277,3,0,7.0,0.0,3,1.0,6.123233995736766e-17
Bangkok,6,Rainy,28.6,22.1,25.4,85.4,1008.8,12.5,22.1,0,1,1,155,0,0,6.5,0.0,2,0.7071067811865476,0.7071067811865476
Phuket,5,Summer,33.0,26.0,29.5,62.4,1004.9,12.0,24.5,0,0,1,123,3,0,7.0,1.5,1,-1.0,-1.8369701987210297e-16
Khon_Kaen,9,Rainy,31.8,18.5,25.2,85.4,1003.2,5.1,18.5,1,1,1,273,6,1,13.3,0.0,3,-0.7071067811865475,-0.7071067811865477
Khon_Kaen,4,Summer,33.9,27.0,30.4,50.0,1001.3,4.9,18.3,0,0,0,112,6,1,6.899999999999999,8.7,0,-1.0,-1.8369701987210297e-16
Hat_Yai,11,Winter,30.8,22.7,26.8,79.19063291139241,1008.0,10.6,21.6,0,1,0,323,0,0,8.100000000000001,1.0999999999999979,1,0.7071067811865476,-0.7071067811865475
Phuket,2,Winter,30.9,20.5,25.7,72.1,1004.9,13.4,20.5,0,1,0,40,4,0,10.399999999999999,0.0,1,1.2246467991473532e-16,-1.0
Bangkok,4,Summer,32.2,26.8,29.5,45.5,1013.8,12.3,22.5,1,0,1,102,3,0,5.400000000000002,4.300000000000001,2,0.7071067811865476,-0.7071067811865475
Hat_Yai,5,Summer,37.4,27.9,32.7,76.8,1005.7,10.8,24.5,1,1,1,124,4,0,9.5,3.3999999999999986,3,-1.0,-1.8369701987210297e-16
Bangkok,11,Winter,27.4,18.0,22.7,55.1,1007.1,12.4,18.0,0,1,0,323,0,0,9.399999999999999,0.0,1,0.7071067811865476,-0.7071067811865475
Phuket,1,Winter,28.6,23.9,26.2,73.6,1010.7,16.8,20.5,0,0,0,3,4,0,4.700000000000003,3.3999999999999986,0,1.2246467991473532e-16,-1.0
Khon_Kaen,2,Winter,32.5,19.8,26.1,74.3,1002.7,7.7,19.8,0,0,0,54,4,0,12.7,0.0,0,0.7071067811865476,0.7071067811865476
Phuket,1,Winter,30.0,23.5,26.7,71.6,1004.5,17.3,19.6,0,1,1,25,5,1,6.5,3.8999999999999986,2,0.7071067811865476,-0.7071067811865475
Chiang_Mai,5,Summer,36.3,23.7,30.0,48.5,1005.9,4.0,14.9,1,1,1,129,2,0,12.599999999999998,8.799999999999999,3,0.7071067811865476,0.7071067811865476
Chiang_Mai,9,Rainy,32.3,17.2,24.7,83.4,1004.9,4.8,17.2,1,1,1,251,5,1,15.099999999999998,0.0,3,-1.0,-1.8369701987210297e-16
Chiang_Mai,1,Winter,27.7,14.0,20.8,73.8,998.3,6.6,14.0,0,0,0,3,2,0,13.7,0.0,0,0.7071067811865476,0.7071067811865476
Chiang_Mai,5,Summer,38.0,17.1,27.6,57.4,995.4499999999999,4.1,14.3,1,0,1,125,5,1,20.9,2.8000000000000007,2,1.2246467991473532e-16,-1.0
Chiang_Mai,1,Winter,28.7,17.6,23.1,79.6,1002.5,2.8,13.9,0,0,1,14,1,0,11.099999999999998,3.700000000000001,1,0.7071067811865476,-0.7071067811865475
Hat_Yai,3,Summer,33.7,24.2,29.0,76.9,1011.3,12.0,23.4,1,0,0,80,2,0,9.500000000000004,0.8000000000000007,1,-0.7071067811865475,-0.7071067811865477
Phuket,6,Rainy,30.8,24.5,27.7,95.0,1009.5,12.5,23.0,1,1,1,167,5,1,6.300000000000001,1.5,3,-0.7071067811865475,-0.7071067811865477
Hat_Yai,12,Winter,28.5,21.3,24.9,84.6,1007.4,14.1,21.3,1,1,1,363,5,1,7.199999999999999,0.0,3,-0.7071067811865475,-0.7071067811865477
Bangkok,12,Winter,26.7,21.2,24.0,53.9,1009.3,10.9,20.5,0,0,0,357,6,1,5.5,0.6999999999999993,0,0.7071067811865476,0.7071067811865476
Khon_Kaen,10,Rainy,29.7,21.0,25.3,86.0,1008.3,8.6,21.0,1,1,1,277,3,0,8.7,0.0,3,1.2246467991473532e-16,-1.0
Chiang_Mai,7,Rainy,34.5,18.8,26.6,61.1,1004.7,6.7,13.3,1,1,1,190,0,0,15.7,5.5,3,-0.7071067811865477,0.7071067811865474
Khon_Kaen,1,Winter,28.3,21.1,24.7,51.2,1005.4,3.6,15.9,1,0,1,21,1,0,7.199999999999999,5.200000000000001,2,-0.7071067811865477,0.7071067811865474
Hat_Yai,6,Rainy,29.6,24.5,27.0,86.1,1011.4,8.1,20.1,1,1,1,180,4,0,5.100000000000001,4.399999999999999,3,0.7071067811865476,0.7071067811865476
Bangkok,1,Winter,25.5,21.1,23.3,66.0,1007.7,7.0,21.1,0,0,0,29,0,0,4.399999999999999,0.0,0,1.0,6.123233995736766e-17
Chiang_Mai,8,Rainy,28.0,15.6,21.8,94.1,997.7,5.9,12.5,1,1,1,235,3,0,12.4,3.0999999999999996,3,-0.7071067811865477,0.7071067811865474
Hat_Yai,6,Rainy,32.9,22.5,27.7,95.0,1010.2,13.3,22.5,1,1,1,161,6,1,10.399999999999999,0.0,3,0.7071067811865476,0.7071067811865476
Hat_Yai,9,Rainy,30.8,21.2,26.0,87.8,1009.0,11.4,21.2,1,1,1,269,2,0,9.600000000000001,0.0,3,1.0,6.123233995736766e-17
Hat_Yai,4,Summer,36.6,25.9,31.2,66.0,1009.9,7.7,25.9,1,0,0,111,5,1,10.700000000000003,0.0,1,-0.7071067811865475,-0.7071067811865477
Bangkok,1,Winter,27.0,20.6,23.8,73.1,1012.6,11.5,19.3,0,0,1,4,3,0,6.399999999999999,1.3000000000000007,1,0.0,1.0
Bangkok,1,Winter,28.3,21.2,24.8,52.9,1005.4,4.3,16.7,0,0,0,31,4,0,7.100000000000001,4.5,0,1.2246467991473532e-16,-1.0
Chiang_Mai,2,Winter,31.1,13.849999999999998,22.2,49.3,1001.9,8.2,13.2,0,0,1,55,5,1,17.250000000000004,0.6499999999999986,1,-1.0,-1.8369701987210297e-16
Khon_Kaen,3,Summer,34.9,24.1,29.5,73.7,1007.5,9.6,20.9,0,1,0,77,6,1,10.799999999999997,3.200000000000003,1,0.0,1.0
Phuket,10,Rainy,30.6,25.3,27.9,95.0,1011.6,14.8,22.5,1,1,1,283,2,0,5.300000000000001,2.8000000000000007,3,0.7071067811865476,-0.7071067811865475
Phuket,10,Rainy,31.1,22.5,26.8,89.3,1006.3,9.6,22.1,1,1,1,280,6,1,8.600000000000001,0.3999999999999986,3,0.7071067811865476,0.7071067811865476
Khon_Kaen,1,Winter,29.9,16.3,23.1,53.8,1000.5,7.6,16.3,1,0,0,3,2,0,13.599999999999998,0.0,1,0.7071067811865476,-0.7071067811865475
Hat_Yai,9,Rainy,31.2,24.1,27.6,92.3,1009.9,12.6,22.2,1,1,1,257,4,0,7.099999999999998,1.9000000000000021,3,1.2246467991473532e-16,-1.0
Hat_Yai,10,Rainy,33.1,24.2,28.7,84.9,1010.0,9.3,23.5,1,1,1,304,2,0,8.900000000000002,0.6999999999999993,3,-0.7071067811865475,-0.7071067811865477
Chiang_Mai,3,Summer,36.6,23.5,30.1,54.5,996.6,6.7,23.5,0,0,0,85,0,0,13.100000000000001,0.0,0,-0.7071067811865475,-0.7071067811865477
Khon_Kaen,12,Winter,29.5,17.9,23.7,75.7,1007.4,7.7,17.9,0,1,1,361,3,0,11.600000000000001,0.0,2,,
Hat_Yai,4,Summer,37.5,28.0,32.7,78.8,1005.3,10.050252525252526,21.0,0,0,0,118,5,1,9.5,7.0,0,,
Khon_Kaen,11,Winter,29.6,17.2,23.4,68.6,1002.6,9.1,17.2,1,0,1,333,3,0,12.400000000000002,0.0,2,1.2246467991473532e-16,-1.0
Bangkok,4,Summer,34.2,28.4,31.3,57.6,1013.8,9.3,26.0,0,1,1,103,4,0,5.800000000000004,2.3999999999999986,2,0.7071067811865476,0.7071067811865476
Chiang_Mai,5,Summer,38.5,18.6,28.5,59.9,1000.5,6.5,17.4,1,1,1,130,3,0,19.9,1.2000000000000028,3,0.0,1.0
Bangkok,7,Rainy,30.8,21.4,26.1,90.4,1007.4,4.8,20.4,1,1,1,183,0,0,9.400000000000002,1.0,3,-1.0,-1.8369701987210297e-16
Phuket,3,Summer,35.8,25.5,30.6,71.9,1010.2,12.7,25.5,1,1,0,71,0,0,10.299999999999997,0.0,2,-0.7071067811865475,-0.7071067811865477
Bangkok,6,Rainy,30.3,23.2,26.8,95.0,1011.6,9.4,22.2,1,1,1,173,4,0,7.100000000000001,1.0,3,0.7071067811865476,0.7071067811865476
Phuket,1,Winter,28.1,22.5,25.3,65.2,1006.8,10.2,21.3,0,1,0,30,3,0,5.600000000000001,1.1999999999999993,1,0.7071067811865476,-0.7071067811865475
Khon_Kaen,5,Summer,33.0,24.6,28.8,56.0,1008.3,3.7,18.1,0,0,1,133,6,1,8.399999999999999,6.5,1,-0.7071067811865475,-0.7071067811865477
Chiang_Mai,1,Winter,28.9,19.1,24.0,71.7,995.4499999999999,6.8,16.9,0,0,0,13,0,0,9.799999999999997,2.200000000000003,0,1.2246467991473532e-16,-1.0
Khon_Kaen,6,Rainy,29.6,23.7,26.6,95.0,1010.0,9.8,21.6,1,1,1,162,0,0,5.900000000000002,2.099999999999998,3,-0.7071067811865477,0.7071067811865474
Chiang_Mai,12,Winter,27.3,18.4,22.9,54.4,1001.1,2.6,12.7,1,1,1,344,0,0,8.900000000000002,5.699999999999999,3,-0.7071067811865475,-0.7071067811865477
Phuket,2,Winter,27.6,22.5,25.1,76.6,1008.3,13.3,22.5,0,0,1,54,4,0,5.100000000000001,0.0,1,1.2246467991473532e-16,-1.0
Chiang_Mai,5,Summer,35.1,22.1,28.6,60.4,996.4,3.4,15.2,1,1,0,131,4,0,13.0,6.900000000000002,2,-0.7071067811865477,0.7071067811865474
Phuket,1,Winter,27.6,23.8,25.7,70.4,1011.0,15.3,23.1,0,0,0,22,0,0,3.8000000000000007,0.6999999999999993,0,1.0,6.123233995736766e-17
Khon_Kaen,11,Winter,33.4,20.2,26.8,61.6,1003.8,3.4,15.5,0,0,1,323,0,0,13.2,4.699999999999999,1,1.2246467991473532e-16,-1.0
Hat_Yai,5,Summer,34.3,24.3,29.3,63.2,1012.4,8.2,24.3,0,1,0,136,2,0,9.999999999999996,0.0,1,1.0,6.123233995736766e-17
Chiang_Mai,10,Rainy,35.3,19.8,27.5,66.0,1002.2,9.5,19.5,1,1,1,296,1,0,15.499999999999996,0.3000000000000007,3,0.7071067811865476,0.7071067811865476
Chiang_Mai,5,Summer,31.1,24.9,28.0,63.6,1005.7,8.9,17.7,1,1,1,134,0,0,6.200000000000003,7.199999999999999,3,0.0,1.0
Chiang_Mai,8,Rainy,31.4,20.3,25.8,93.4,999.2,8.1,17.1,1,1,1,227,2,0,11.099999999999998,3.1999999999999993,3,0.7071067811865476,-0.7071067811865475
Hat_Yai,9,Rainy,34.3,23.6,28.9,95.0,1005.2,8.8,19.8,1,1,1,251,5,1,10.699999999999996,3.8000000000000007,3,0.0,1.0
Hat_Yai,8,Rainy,30.2,23.3,26.7,95.0,1007.6,10.1,23.2,1,1,1,219,1,0,6.899999999999999,0.10000000000000142,3,1.2246467991473532e-16,-1.0
Bangkok,2,Winter,25.7,23.4,24.6,63.6,1011.7,4.2,19.2,0,0,0,50,0,0,2.3000000000000007,4.199999999999999,0,1.2246467991473532e-16,-1.0
Bangkok,1,Winter,28.0,22.0,25.0,75.0,1011.2,10.2,19.8,0,0,0,1,2,0,6.0,2.1999999999999993,0,0.7071067811865476,0.7071067811865476
Phuket,2,Winter,30.7,23.2,27.0,74.2,1004.8,6.3,23.2,0,0,0,58,1,0,7.5,0.0,0,0.7071067811865476,-0.7071067811865475
Khon_Kaen,1,Winter,29.9,21.0,25.4,48.9,1008.5,9.9,21.0,1,1,0,28,6,1,8.899999999999999,0.0,2,-0.7071067811865475,-0.7071067811865477
Phuket,6,Rainy,30.0,23.1,26.5,95.0,1010.8,12.1,23.1,1,1,1,180,4,0,6.899999999999999,0.0,3,-0.7071067811865477,0.7071067811865474
Khon_Kaen,6,Rainy,30.2,17.1,23.6,80.6,1001.3,5.2,17.1,1,1,1,178,2,0,13.099999999999998,0.0,3,-0.7071067811865475,-0.7071067811865477
Khon_Kaen,1,Winter,33.2,18.2,25.7,53.5,1000.2,8.6,18.737903225806452,0,0,1,16,3,0,15.000000000000004,-0.5379032258064527,1,1.2246467991473532e-16,-1.0
Phuket,9,Rainy,32.5,22.6,27.6,87.5,1009.7,13.7,22.6,1,1,1,264,4,0,9.899999999999999,0.0,3,0.7071067811865476,-0.7071067811865475
Bangkok,5,Summer,31.7,27.3,29.5,45.4,1014.7,12.0,22.1,0,1,1,145,4,0,4.399999999999999,5.199999999999999,2,-1.0,-1.8369701987210297e-16
Phuket,6,Rainy,30.1,24.4,27.3,90.6,1009.9,14.6,23.9,1,1,1,170,1,0,5.700000000000003,0.5,3,0.0,1.0
Bangkok,7,Rainy,29.9,24.9,27.4,74.5,1006.3,6.6,20.9,1,1,1,200,3,0,5.0,4.0,3,0.0,1.0
Hat_Yai,7,Rainy,31.2,21.5,26.4,93.6,1007.3,12.5,21.5,1,1,1,209,5,1,9.7,0.0,3,-0.7071067811865475,-0.7071067811865477
Hat_Yai,8,Rainy,32.9,22.9,27.9,95.0,1011.4,13.8,20.3,1,1,1,242,3,0,10.0,2.599999999999998,3,1.2246467991473532e-16,-1.0
Khon_Kaen,12,Winter,32.1,20.4,26.2,75.4,1000.9,9.8,14.7,0,1,1,365,0,0,11.700000000000003,5.699999999999999,2,-0.7071067811865477,0.7071067811865474
Chiang_Mai,11,Winter,26.5,14.0,20.2,49.4,999.6477215189873,4.9,12.5,1,1,1,331,1,0,12.5,1.5,3,,
Khon_Kaen,1,Winter,32.5,15.5,24.0,66.8,1003.5,4.6,15.5,0,0,0,10,4,0,17.0,0.0,0,0.0,1.0
Bangkok,4,Summer,32.5,25.6,29.0,68.8,1010.1,5.9,25.5,1,1,0,95,3,0,6.899999999999999,0.10000000000000142,2,-1.0,-1.8369701987210297e-16
Chiang_Mai,1,Winter,33.2,16.9,25.1,78.8,1003.9,7.1,16.9,0,0,0,2,3,0,16.300000000000004,0.0,0,1.2246467991473532e-16,-1.0
Khon_Kaen,7,Rainy,30.1,18.5,24.3,95.0,1001.2,3.6,18.5,1,1,1,207,3,0,11.600000000000001,0.0,3,-1.0,-1.8369701987210297e-16
Khon_Kaen,9,Rainy,33.3,18.6,26.0,81.4,1009.0,7.6,18.6,1,1,1,252,6,1,14.699999999999996,0.0,3,0.0,1.0
Khon_Kaen,4,Summer,34.5,21.0,27.7,56.4,1002.2,4.3,17.3,1,0,1,109,3,0,13.5,3.6999999999999993,2,1.0,6.123233995736766e-17
Hat_Yai,1,Winter,31.2,22.1,26.7,83.5,1012.6,12.2,21.4,0,1,1,23,3,0,9.099999999999998,0.7000000000000028,2,1.0,6.123233995736766e-17
Hat_Yai,10,Rainy,32.5,24.4,28.4,95.0,1006.0,12.3,24.4,1,1,1,281,0,0,8.100000000000001,0.0,3,0.0,1.0
Bangkok,10,Rainy,27.4,21.6,24.5,90.7,1008.7,13.0,21.2,1,1,1,278,4,0,5.799999999999997,0.40000000000000213,3,-0.7071067811865475,-0.7071067811865477
Phuket,2,Winter,28.9,20.7,24.8,80.8,1005.9,16.3,20.7,1,0,1,35,6,1,8.2,0.0,2,-0.7071067811865477,0.7071067811865474
Bangkok,2,Winter,27.4,20.3,23.8,54.3,1007.0,5.5,20.3,0,0,0,51,1,0,7.099999999999998,0.0,0,1.0,6.123233995736766e-17
Bangkok,8,Rainy,27.0,23.6,25.3,90.4,1011.9,4.9,21.4,1,1,1,221,3,0,3.3999999999999986,2.200000000000003,3,-0.7071067811865475,-0.7071067811865477
Phuket,10,Rainy,29.2,24.2,26.7,92.0,1009.9,9.3,24.2,1,1,1,288,0,0,5.0,0.0,3,-0.7071067811865477,0.7071067811865474
Bangkok,1,Winter,26.6,22.8,24.7,50.5,1011.7,10.6,21.3,0,0,0,8,2,0,3.8000000000000007,1.5,0,0.0,1.0
Chiang_Mai,6,Rainy,31.3,22.2,26.8,87.5,998.8,5.8,13.6,1,1,1,179,3,0,9.100000000000001,8.6,3,0.7071067811865476,-0.7071067811865475
Khon_Kaen,10,Rainy,34.3,20.4,27.3,66.8,1008.2,9.3,17.9,1,1,1,291,3,0,13.899999999999999,2.5,3,0.0,1.0
Hat_Yai,6,Rainy,30.1,21.7,25.9,88.2,1010.9,10.5,21.7,1,1,1,162,0,0,8.400000000000002,0.0,3,1.0,6.123233995736766e-17
Hat_Yai,1,Winter,28.9,19.5,24.2,83.8,1005.6,7.1,19.5,1,0,0,28,1,0,9.399999999999999,0.0,1,-0.7071067811865477,0.7071067811865474
Chiang_Mai,5,Summer,38.3,18.0,28.2,41.0,995.4499999999999,5.0,18.0,0,1,0,146,5,1,20.299999999999997,0.0,1,1.2246467991473532e-16,-1.0
Bangkok,4,Summer,34.1,28.6,31.4,69.8,1007.2,3.2,19.1,0,1,1,97,5,1,5.5,9.5,2,1.2246467991473532e-16,-1.0
Bangkok,7,Rainy,27.0,22.4,24.7,77.9,1009.6,4.5,22.4,1,1,1,185,2,0,4.600000000000001,0.0,3,0.0,1.0
Phuket,1,Winter,30.7,21.1,25.9,81.3,1011.9,17.4,20.4,0,0,0,29,0,0,9.599999999999998,0.7000000000000028,0,-1.0,-1.8369701987210297e-16
Khon_Kaen,10,Rainy,29.2,24.4,26.8,83.5,1005.4,10.7,23.0,1,1,1,284,3,0,4.800000000000001,1.3999999999999986,3,-0.7071067811865477,0.7071067811865474
Chiang_Mai,5,Summer,38.6,24.0,31.3,73.0,995.4499999999999,2.1,21.2,0,1,1,137,3,0,14.600000000000001,2.8000000000000007,2,-0.7071067811865475,-0.7071067811865477
Khon_Kaen,3,Summer,34.3,24.9,29.6,63.5,1004.6,8.8,18.6,0,0,1,62,5,1,9.399999999999999,6.299999999999997,1,-1.0,-1.8369701987210297e-16
Chiang_Mai,9,Rainy,34.9,22.5,28.7,87.6,1002.0,8.8,13.7,1,1,1,262,2,0,12.399999999999999,8.8,3,-0.7071067811865477,0.7071067811865474
Phuket,7,Rainy,30.6,23.5,27.1,92.0,1010.1,17.3,21.2,1,1,1,201,4,0,7.100000000000001,2.3000000000000007,3,0.0,1.0
Phuket,4,Summer,34.1,28.7,31.4,70.9,1008.0,9.2,25.7,0,0,0,117,4,0,5.400000000000002,3.0,0,-0.7071067811865475,-0.7071067811865477
Phuket,5,Summer,32.6,28.5,30.5,63.9,1008.1,8.3,22.9,1,1,1,145,4,0,4.100000000000001,5.600000000000001,3,1.2246467991473532e-16,-1.0
Chiang_Mai,12,Winter,32.5,19.6,26.1,76.1,998.3,5.7,19.6,1,1,1,340,3,0,12.899999999999999,0.0,3,0.7071067811865476,0.7071067811865476
Hat_Yai,8,Rainy,32.4,22.2,27.3,95.0,1011.9,11.2,22.2,1,1,1,234,2,0,10.2,0.0,3,-1.0,-1.8369701987210297e-16
Phuket,1,Winter,27.1,21.9,24.5,67.3,1011.7,6.1,19.6,1,0,0,10,4,0,5.200000000000003,2.299999999999997,1,0.7071067811865476,-0.7071067811865475
Khon_Kaen,10,Rainy,31.3,23.3,26.393367346938778,88.2,1008.1,5.4,18.737903225806452,1,1,1,288,0,0,8.0,4.562096774193549,3,,
Phuket,9,Rainy,31.3,22.3,26.8,95.0,1004.7,14.8,22.3,1,1,1,268,1,0,9.0,0.0,3,0.7071067811865476,-0.7071067811865475
Bangkok,3,Summer,30.0,27.6,28.8,50.3,1006.5,4.1,25.9,0,0,0,85,0,0,2.3999999999999986,1.7000000000000028,0,1.0,6.123233995736766e-17
Chiang_Mai,7,Rainy,29.8,14.9,22.4,80.4,1000.2,4.7,14.9,1,1,1,195,5,1,14.9,0.0,3,-1.0,-1.8369701987210297e-16
Bangkok,6,Rainy,31.6,25.2,28.4,95.0,1010.0,7.5,24.7,1,1,1,174,5,1,6.400000000000002,0.5,3,-0.7071067811865477,0.7071067811865474
Hat_Yai,8,Rainy,31.0,23.5,27.3,95.0,1011.4,5.3,21.8,1,1,1,237,5,1,7.5,1.6999999999999993,3,1.2246467991473532e-16,-1.0
Chiang_Mai,3,Summer,34.8,20.1,27.5,50.5,1002.6,9.8,20.1,0,1,1,80,2,0,14.699999999999996,0.0,2,-0.7071067811865475,-0.7071067811865477
Khon_Kaen,8,Rainy,29.6,20.7,25.2,90.2,1005.3,9.3,20.7,1,1,1,217,6,1,8.900000000000002,0.0,3,0.7071067811865476,0.7071067811865476
Chiang_Mai,6,Rainy,30.5,17.6,24.1,70.7,1004.0,4.6,17.6,1,1,1,166,4,0,12.899999999999999,0.0,3,0.0,1.0
Khon_Kaen,12,Winter,28.1,19.8,24.0,77.9,1004.9,4.1,18.8,1,0,1,342,5,1,8.3,1.0,2,0.7071067811865476,0.7071067811865476
Chiang_Mai,2,Winter,26.9,21.2,24.1,61.1,1000.2,3.7,21.0,0,1,1,45,2,0,5.699999999999999,0.1999999999999993,2,1.0,6.123233995736766e-17
Bangkok,5,Summer,30.7,26.7,28.7,55.4,1010.8,7.2,21.9,1,0,0,140,6,1,4.0,4.800000000000001,1,-0.7071067811865477,0.7071067811865474
Khon_Kaen,5,Summer,33.1,25.9,29.5,68.90435897435897,1003.4,8.6,18.737903225806452,0,0,0,122,2,0,7.200000000000003,7.162096774193547,0,-1.0,-1.8369701987210297e-16
Hat_Yai,4,Summer,33.0,25.7,29.4,56.5,1007.7,13.0,25.7,0,0,0,113,0,0,7.300000000000001,0.0,0,-1.0,-1.8369701987210297e-16
Hat_Yai,11,Winter,29.1,21.5,25.3,79.1,1008.9,10.0,21.5,0,1,1,314,5,1,7.600000000000001,0.0,2,0.7071067811865476,-0.7071067811865475
Phuket,11,Winter,29.2,22.1,25.7,84.2,1004.8,14.5,22.1,0,1,0,323,0,0,7.099999999999998,0.0,1,1.0,6.123233995736766e-17
Bangkok,5,Summer,29.5,26.5,28.0,45.8,1009.0,4.2,22.0,0,1,0,139,5,1,3.0,4.5,1,0.0,1.0
Phuket,4,Summer,35.7,28.1,31.9,66.1,1009.0,17.2,22.3,1,0,1,97,5,1,7.600000000000001,5.800000000000001,2,0.0,1.0
Hat_Yai,6,Rainy,32.6,22.9,27.7,86.1,1012.1,5.8,20.8,1,1,1,175,6,1,9.700000000000003,2.099999999999998,3,0.7071067811865476,0.7071067811865476
Bangkok,8,Rainy,28.7,21.4,25.0,76.4,1011.2,4.4,18.0,1,1,1,214,3,0,7.300000000000001,3.3999999999999986,3,1.0,6.123233995736766e-17
Bangkok,1,Winter,26.7,18.2,22.4,58.1,1009.3,9.3,18.2,0,0,0,1,0,0,8.5,0.0,0,0.7071067811865476,-0.7071067811865475
Chiang_Mai,7,Rainy,28.4,23.4,25.9,95.0,1003.9,2.5,22.1,1,1,1,208,4,0,5.0,1.2999999999999972,3,-0.7071067811865477,0.7071067811865474
Phuket,8,Rainy,32.2,25.0,28.6,95.0,1006.1,6.6,21.6,1,1,1,235,3,0,7.200000000000003,3.3999999999999986,3,-1.0,-1.8369701987210297e-16
Phuket,6,Rainy,29.4,22.9,26.1,95.0,1004.9,15.2,22.5,1,1,1,178,2,0,6.5,0.3999999999999986,3,-0.7071067811865475,-0.7071067811865477
Hat_Yai,5,Summer,37.3,26.7,32.0,79.2,1007.1,7.6,23.6,1,0,1,122,2,0,10.599999999999998,3.099999999999998,2,-1.0,-1.8369701987210297e-16
Phuket,7,Rainy,32.7,24.7,28.7,95.0,1006.2,13.1,21.3,1,1,1,189,6,1,8.000000000000004,3.3999999999999986,3,-1.0,-1.8369701987210297e-16
Bangkok,3,Summer,32.9,28.1,30.5,68.3,1005.5,7.5,20.3,0,0,1,68,4,0,4.799999999999997,7.800000000000001,1,0.7071067811865476,0.7071067811865476
Phuket,8,Rainy,29.9,23.8,26.8,92.5,1011.3,10.6,23.8,1,1,1,215,4,0,6.099999999999998,0.0,3,0.7071067811865476,0.7071067811865476
Hat_Yai,9,Rainy,33.5,23.9,28.7,95.0,1011.1,14.0,22.4,1,1,1,266,6,1,9.600000000000001,1.5,3,0.0,1.0
Bangkok,2,Winter,24.6,22.6,23.6,69.8,1009.3,6.7,21.5,0,0,0,49,6,1,2.0,1.1000000000000014,0,1.2246467991473532e-16,-1.0
Bangkok,9,Rainy,27.3,21.4,24.4,89.9,1008.6,7.9,21.4,1,1,1,272,5,1,5.900000000000002,0.0,3,1.0,6.123233995736766e-17
Phuket,5,Summer,34.4,27.3,30.8,71.5,1009.6,9.6,23.1,1,1,1,143,2,0,7.099999999999998,4.199999999999999,3,0.7071067811865476,-0.7071067811865475
Khon_Kaen,11,Winter,28.2,19.6,23.9,48.7,1009.9,5.6,16.2,1,0,1,325,2,0,8.599999999999998,3.400000000000002,2,1.0,6.123233995736766e-17
Khon_Kaen,12,Winter,31.903341902313628,18.9,24.6,68.90435897435897,1001.4,7.085411140583554,18.737903225806452,1,1,0,349,5,1,13.003341902313629,0.16209677419354662,2,-1.0,-1.8369701987210297e-16
Phuket,4,Summer,32.2,27.8,30.0,71.1,1009.6,8.7,26.8,1,0,0,92,0,0,4.400000000000002,1.0,1,1.0,6.123233995736766e-17
Khon_Kaen,8,Rainy,28.8,22.8,25.8,84.2,1003.4,5.4,19.9,1,1,1,228,3,0,6.0,2.900000000000002,3,1.2246467991473532e-16,-1.0
Khon_Kaen,5,Summer,35.2,24.0,29.6,73.6,1005.2,4.0,22.7,0,0,0,126,6,1,11.200000000000003,1.3000000000000007,0,-1.0,-1.8369701987210297e-16
Chiang_Mai,10,Rainy,29.1,16.7,22.9,95.0,996.9,3.4,16.6,1,1,1,286,5,1,12.400000000000002,0.09999999999999787,3,1.0,6.123233995736766e-17
Phuket,11,Winter,30.5,21.4,25.9,67.9,1010.6,12.5,21.4,1,1,1,315,6,1,9.100000000000001,0.0,3,0.7071067811865476,-0.7071067811865475
Bangkok,6,Rainy,27.6,25.6,26.6,73.1,1007.5,6.0,21.9,1,1,1,179,3,0,2.0,3.700000000000003,3,0.0,1.0
